country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Uzbekistan,UZB,2021-04-25,544529.0,544529.0,,,19307.0,1.63,1.63,,577.0,Oxford/AstraZeneca,Government of Uzbekistan,https://en.trend.az/casia/uzbekistan/3414814.html
Venezuela,VEN,2021-02-17,0.0,0.0,,,,0.0,0.0,,,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-02-18,,,,,31.0,,,,1.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-02-19,,,,,31.0,,,,1.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-02-20,,,,,31.0,,,,1.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-02-21,,,,,31.0,,,,1.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-02-22,157.0,157.0,,,31.0,0.0,0.0,,1.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-02-23,,,,,227.0,,,,8.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-02-24,,,,,366.0,,,,13.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-02-25,,,,,534.0,,,,19.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-02-26,,,,,701.0,,,,25.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-02-27,,,,,869.0,,,,31.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-02-28,,,,,1036.0,,,,36.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-01,,,,,1204.0,,,,42.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-02,,,,,1204.0,,,,42.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-03,,,,,1204.0,,,,42.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-04,12194.0,12194.0,,,1204.0,0.04,0.04,,42.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-05,,,,,1045.0,,,,37.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-06,,,,,886.0,,,,31.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-07,,,,,727.0,,,,26.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-08,,,,,569.0,,,,20.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-09,,,,,410.0,,,,14.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-10,,,,,251.0,,,,9.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-11,,,,,92.0,,,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-12,,,,,92.0,,,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-13,,,,,92.0,,,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-14,,,,,92.0,,,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-15,,,,,92.0,,,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-16,,,,,92.0,,,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-17,,,,,92.0,,,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-18,,,,,92.0,,,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-19,,,,,92.0,,,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-20,,,,,92.0,,,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-21,,,,,92.0,,,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-22,,,,,92.0,,,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-23,,,,,92.0,,,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-24,,,,,92.0,,,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-25,,,,,92.0,,,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-26,14223.0,14223.0,,,92.0,0.05,0.05,,3.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-27,,,,,1789.0,,,,63.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-28,,,,,3485.0,,,,123.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-29,,,,,5182.0,,,,182.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-30,,,,,6878.0,,,,242.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-03-31,,,,,8575.0,,,,302.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-04-01,,,,,10272.0,,,,361.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-04-02,98000.0,98000.0,,,11968.0,0.34,0.34,,421.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-04-03,,,,,12430.0,,,,437.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-04-04,,,,,12892.0,,,,453.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-04-05,,,,,13353.0,,,,470.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-04-06,,,,,13815.0,,,,486.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-04-07,,,,,14277.0,,,,502.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-04-08,,,,,14738.0,,,,518.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-04-09,,,,,15200.0,,,,535.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-04-10,,,,,15200.0,,,,535.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-04-11,,,,,15200.0,,,,535.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Venezuela,VEN,2021-04-12,250000.0,250000.0,,,15200.0,0.88,0.88,,535.0,Sputnik V,Government of Venezuela,https://www.swissinfo.ch/spa/coronavirus-venezuela_la-vacunaci%C3%B3n-en-venezuela--entre-dudas-y-certezas/46524144
Vietnam,VNM,2021-03-07,0.0,0.0,,,,0.0,0.0,,,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-08,377.0,377.0,,377.0,377.0,0.0,0.0,,4.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-09,522.0,522.0,,145.0,261.0,0.0,0.0,,3.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-10,955.0,955.0,,433.0,318.0,0.0,0.0,,3.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-11,1585.0,1585.0,,630.0,396.0,0.0,0.0,,4.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-12,5248.0,5248.0,,3663.0,1050.0,0.01,0.01,,11.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-13,10041.0,10041.0,,4793.0,1674.0,0.01,0.01,,17.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-14,11605.0,11605.0,,1564.0,1658.0,0.01,0.01,,17.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-15,15865.0,15865.0,,4260.0,2213.0,0.02,0.02,,23.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-16,20695.0,20695.0,,4830.0,2882.0,0.02,0.02,,30.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-17,24054.0,24054.0,,3359.0,3300.0,0.02,0.02,,34.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-18,27546.0,27546.0,,3492.0,3709.0,0.03,0.03,,38.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-19,30971.0,30971.0,,3425.0,3675.0,0.03,0.03,,38.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-20,32361.0,32361.0,,1390.0,3189.0,0.03,0.03,,33.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-21,33891.0,33891.0,,1530.0,3184.0,0.03,0.03,,33.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-22,36082.0,36082.0,,2191.0,2888.0,0.04,0.04,,30.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-23,37911.0,37911.0,,1829.0,2459.0,0.04,0.04,,25.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-24,39817.0,39817.0,,1906.0,2252.0,0.04,0.04,,23.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-25,42225.0,42225.0,,2408.0,2097.0,0.04,0.04,,22.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-26,44000.0,44000.0,,1775.0,1861.0,0.05,0.05,,19.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-27,44278.0,44278.0,,278.0,1702.0,0.05,0.05,,17.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-28,45140.0,45140.0,,862.0,1607.0,0.05,0.05,,17.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-29,46416.0,46416.0,,1276.0,1476.0,0.05,0.05,,15.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-30,48256.0,48256.0,,1840.0,1478.0,0.05,0.05,,15.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-03-31,49743.0,49743.0,,1487.0,1418.0,0.05,0.05,,15.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-01,51216.0,51216.0,,1473.0,1284.0,0.05,0.05,,13.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-02,52091.0,52091.0,,875.0,1156.0,0.05,0.05,,12.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-03,52335.0,52335.0,,244.0,1151.0,0.05,0.05,,12.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-04,52413.0,52413.0,,78.0,1039.0,0.05,0.05,,11.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-05,52868.0,52868.0,,455.0,922.0,0.05,0.05,,9.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-06,53953.0,53953.0,,1085.0,814.0,0.06,0.06,,8.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-07,55151.0,55151.0,,1198.0,773.0,0.06,0.06,,8.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-08,56359.0,56359.0,,1208.0,735.0,0.06,0.06,,8.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-09,58037.0,58037.0,,1678.0,849.0,0.06,0.06,,9.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-10,58248.0,58248.0,,211.0,845.0,0.06,0.06,,9.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-11,58418.0,58418.0,,170.0,858.0,0.06,0.06,,9.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-12,59249.0,59249.0,,831.0,912.0,0.06,0.06,,9.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-13,60139.0,60139.0,,890.0,884.0,0.06,0.06,,9.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-14,62028.0,62028.0,,1889.0,982.0,0.06,0.06,,10.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-15,63758.0,63758.0,,1730.0,1057.0,0.07,0.07,,11.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-16,66366.0,66366.0,,2608.0,1190.0,0.07,0.07,,12.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-17,67789.0,67789.0,,1423.0,1363.0,0.07,0.07,,14.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-18,79182.0,79182.0,,11393.0,2966.0,0.08,0.08,,30.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-19,80857.0,80857.0,,1675.0,3087.0,0.08,0.08,,32.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-20,106929.0,106929.0,,26072.0,6684.0,0.11,0.11,,69.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-21,108897.0,108897.0,,1968.0,6696.0,0.11,0.11,,69.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
Vietnam,VNM,2021-04-22,128610.0,128610.0,,19713.0,9265.0,0.13,0.13,,95.0,Oxford/AstraZeneca,Government of Vietnam,https://nhandan.com.vn/tin-tuc-y-te/sang-28-4-khong-co-ca-mac-covid-19-moi-318-792-nguoi-da-tiem-vaccine-643715/
